DB 0 MOTIF	MA0051.1	IRF2
  74.5	1	0
  75.5	3	1
  76.5	4	2
  77.5	3	2
  78.5	0	1
  79.5	0	4
  80.5	2	1
  81.5	0	4
  82.5	2	3
  83.5	0	4
  84.5	2	1
  85.5	1.5	4
  86.5	1.5	5.5
  87.5	2	5
  88.5	4	4
  89.5	2	4
  90.5	1	0
  91.5	0	0
  92.5	4	3
  93.5	3	5
  94.5	3	2.25
  95.5	1	5
  96.5	2	7
DB 0 MOTIF	MA0106.3	TP53
 -91.0	0	0
 -90.0	0	0
 -89.0	0	0
 -88.0	0	0
 -87.0	0	0
 -86.0	0	0
 -85.0	0	0
 -84.0	1	0
 -83.0	0	0
 -82.0	0	0
 -81.0	0	1
 -80.0	0	0
 -79.0	1	0
 -78.0	0	0
 -77.0	0	0
 -76.0	0	0
 -75.0	0	2
 -74.0	0	0
 -73.0	0	0
 -72.0	0	0
 -71.0	0	0
 -70.0	0	1
 -69.0	0	0
 -68.0	0	0
 -67.0	0	0
 -66.0	0	0
 -65.0	0	0
 -64.0	0	0
 -63.0	0	0
 -62.0	1	0
 -61.0	0	0
 -60.0	0	0
 -59.0	0	0
 -58.0	0	0
 -57.0	0	1
 -56.0	0	0
 -55.0	0	0
 -54.0	0	0
 -53.0	0	0
 -52.0	0	0
 -51.0	0	0
 -50.0	1	0
 -49.0	0	0
 -48.0	0	0
 -47.0	0	1
 -46.0	0	0
 -45.0	0	0
 -44.0	0	0
 -43.0	0	0
 -42.0	1	0
 -41.0	0	0
 -40.0	0	0
 -39.0	1	0
 -38.0	0	0
 -37.0	0	0
 -36.0	0	0
 -35.0	0	3
 -34.0	0	0
 -33.0	0	0
 -32.0	0	0
 -31.0	0	0
 -30.0	0	0
 -29.0	0	1
 -28.0	0	0
 -27.0	0	0
 -26.0	0	0
 -25.0	0	0
 -24.0	0	0
 -23.0	0	0
 -22.0	0	0
 -21.0	0	0
 -20.0	0	0
 -19.0	0	0
 -18.0	0	0
 -17.0	0	1
 -16.0	0	0
 -15.0	1	0
 -14.0	0	0
 -13.0	0	0
 -12.0	1	0
 -11.0	1	0
 -10.0	0	0
  -9.0	0	0
  -8.0	0	2
  -7.0	0	0
  -6.0	0	0
  -5.0	0	0
  -4.0	0	0
  -3.0	0	0
  -2.0	0	0
  -1.0	0	0
   0.0	0	0
   1.0	0	0
   2.0	1	0
   3.0	0	0
   4.0	0	0
   5.0	0	1
   6.0	0	0
   7.0	0	0
   8.0	0	0
   9.0	0	0
  10.0	0	1
  11.0	0	0
  12.0	0	0
  13.0	0	0
  14.0	0	0
  15.0	1	0
  16.0	0	0
  17.0	0	0
  18.0	0	0
  19.0	0	0
  20.0	0	0
  21.0	3	0
  22.0	3	0
  23.0	0	2
  24.0	0	0
  25.0	0	0
  26.0	0	0
  27.0	0	0
  28.0	0	0
  29.0	0	0
  30.0	0	0
  31.0	0	0
  32.0	1	0
  33.0	0	0
  34.0	0	0
  35.0	0	0
  36.0	1	0
  37.0	0	1
  38.0	0	0
  39.0	0	0
  40.0	0	0
  41.0	0	0
  42.0	0	0
  43.0	0	0
  44.0	0	0
  45.0	0	0
  46.0	0	0
  47.0	1	0
  48.0	0	0
  49.0	0	0
  50.0	0	0
  51.0	0	0
  52.0	0	1
  53.0	0	0
  54.0	0	0
  55.0	0	0
  56.0	1	0
  57.0	0	0
  58.0	0	1
  59.0	1	0
  60.0	0	0
  61.0	0	0
  62.0	0	0
  63.0	0	0
  64.0	0	1
  65.0	0	0
  66.0	0	0
  67.0	0	0
  68.0	0	0
  69.0	0	0
  70.0	1	0
  71.0	0	0
  72.0	0	0
  73.0	0	0
  74.0	0	0
  75.0	0	0
  76.0	0	0
  77.0	0	0
  78.0	0	0
  79.0	0	0
  80.0	0	0
  81.0	0	0
  82.0	0	0
  83.0	0	0
  84.0	0	0
  85.0	0	0
  86.0	0	0
  87.0	0	1
  88.0	0	1
  89.0	0	0
  90.0	0	0
  91.0	0	0
DB 0 MOTIF	MA0862.1	GMEB2
 -96.0	2	2
 -95.0	2	0
 -94.0	1	2
 -93.0	1	0
 -92.0	1	0
 -91.0	0	1
 -90.0	2	0
 -89.0	3	1
 -88.0	1	2
 -87.0	1	0
 -86.0	0	5
 -85.0	0	0
 -84.0	0	3
 -83.0	3	0
 -82.0	1	1
 -81.0	0	1
 -80.0	0	1
 -79.0	1	1
 -78.0	1	0
 -77.0	1	1
 -76.0	0	1
 -75.0	1	3
 -74.0	0	1
 -73.0	0	2
 -72.0	0	1
 -71.0	1	2
 -70.0	1	2
 -69.0	0	0
 -68.0	1	0
 -67.0	2	1
 -66.0	0	3
 -65.0	2	0
 -64.0	1	0
 -63.0	2	2
 -62.0	0	1
 -61.0	1	0
 -60.0	2	2
 -59.0	1	2
 -58.0	4	2
 -57.0	3	1
 -56.0	2	0
 -55.0	3	0
 -54.0	2	0
 -53.0	3	0
 -52.0	5	1
 -51.0	0	2
 -50.0	0	1
 -49.0	0	0
 -48.0	0	3
 -47.0	0	1
 -46.0	1	1
 -45.0	1	1
 -44.0	1	0
 -43.0	5	1
 -42.0	2	1
 -41.0	0	0
 -40.0	1	0
 -39.0	1	0
 -38.0	0	0
 -37.0	0	3
 -36.0	1	1
 -35.0	0	2
 -34.0	0	1
 -33.0	1	1
 -32.0	0	1
 -31.0	0	0
 -30.0	1	1
 -29.0	4	1
 -28.0	1	0
 -27.0	1	0
 -26.0	2	0
 -25.0	4	1
 -24.0	1	0
 -23.0	1	4
 -22.0	1	0
 -21.0	2	3
 -20.0	2	0
 -19.0	0	4
 -18.0	3	2
 -17.0	3	1
 -16.0	0	0
 -15.0	1	1
 -14.0	0	0
 -13.0	2	0
 -12.0	0	1
 -11.0	0	2
 -10.0	1	2
  -9.0	0	0
  -8.0	0	1
  -7.0	1	1
  -6.0	0	1
  -5.0	0	3
  -4.0	0	0
  -3.0	0	0
  -2.0	0	1
  -1.0	1	0
   0.0	0	0
   1.0	0	2
   2.0	0	1
   3.0	0	1
   4.0	1	1
   5.0	0	0
   6.0	1	0
   7.0	2	0
   8.0	1	0
   9.0	0	0
  10.0	0	2
  11.0	0	1
  12.0	0	1
  13.0	1	0
  14.0	0	0
  15.0	0	0
  16.0	2	3
  17.0	0	0
  18.0	1	1
  19.0	0	0
  20.0	0	0
  21.0	1	3
  22.0	1	1
  23.0	0	0
  24.0	0	0
  25.0	1	1
  26.0	0	0
  27.0	2	0
  28.0	0	1
  29.0	1	2
  30.0	0	0
  31.0	1	0
  32.0	0	1
  33.0	1	2
  34.0	1	1
  35.0	1	3
  36.0	1	0
  37.0	0	3
  38.0	0	1
  39.0	0	2
  40.0	2	1
  41.0	0	1
  42.0	1	1
  43.0	0	2
  44.0	1	0
  45.0	0	0
  46.0	0	0
  47.0	0	1
  48.0	0	1
  49.0	0	0
  50.0	0	0
  51.0	0	1
  52.0	0	0
  53.0	0	2
  54.0	1	0
  55.0	0	1
  56.0	0	0
  57.0	1	0
  58.0	0	0
  59.0	1	0
  60.0	1	1
  61.0	0	0
  62.0	1	0
  63.0	1	0
  64.0	1	0
  65.0	0	1
  66.0	0	1
  67.0	6	0
  68.0	0	1
  69.0	0	1
  70.0	0	0
  71.0	1	0
  72.0	0	1
  73.0	0	1
  74.0	0	0
  75.0	0	0
  76.0	1	2
  77.0	1	0
  78.0	0	1
  79.0	1	0
  80.0	0	0
  81.0	2	0
  82.0	1	0
  83.0	0	0
  84.0	3	0
  85.0	0	2
  86.0	0	2
  87.0	1	0
  88.0	2	0
  89.0	0	0
  90.0	1	2
  91.0	1	0
  92.0	1	0
  93.0	0	0
  94.0	0	4
  95.0	0	0
  96.0	0	1
DB 0 MOTIF	MA0877.1	Barhl1
 -95.0	5	5
 -94.0	6	3
 -93.0	5	2
 -92.0	4	4
 -91.0	1	1
 -90.0	3	3
 -89.0	8	8
 -88.0	5	4
 -87.0	3	1
 -86.0	6	3
 -85.0	3	3
 -84.0	1	5
 -83.0	4	6
 -82.0	2	3
 -81.0	2	2
 -80.0	2	3
 -79.0	1	7
 -78.0	0	4
 -77.0	2	3
 -76.0	2	4
 -75.0	3	1
 -74.0	1	3
 -73.0	1	2
 -72.0	8	3
 -71.0	1	2
 -70.0	2	3
 -69.0	3	1
 -68.0	1	2
 -67.0	2	4
 -66.0	3	5
 -65.0	2	0
 -64.0	1	0
 -63.0	2	5
 -62.0	1	4
 -61.0	3	0
 -60.0	2	2
 -59.0	5	3
 -58.0	3	3
 -57.0	1	2
 -56.0	3	3
 -55.0	1	4
 -54.0	0	6
 -53.0	3	7
 -52.0	1	0
 -51.0	4	4
 -50.0	1	3
 -49.0	1	1
 -48.0	7	1
 -47.0	3	3
 -46.0	5	2
 -45.0	0	1
 -44.0	2	8
 -43.0	4	1
 -42.0	3	3
 -41.0	1	2
 -40.0	6	2
 -39.0	3	4
 -38.0	1	3
 -37.0	3	3
 -36.0	5	4
 -35.0	4	5
 -34.0	4	5
 -33.0	3	4
 -32.0	5	4
 -31.0	1	4
 -30.0	2	1
 -29.0	1	4
 -28.0	1	3
 -27.0	6	5
 -26.0	5	7.5
 -25.0	9	12
 -24.0	14	12
 -23.0	15.5	13
 -22.0	8	2
 -21.0	4	4
 -20.0	3	1
 -19.0	1	4
 -18.0	0	3
 -17.0	0	3
 -16.0	2	2
 -15.0	4	4
 -14.0	4	1
 -13.0	1	5
 -12.0	4	2
 -11.0	3	1
 -10.0	1	2
  -9.0	0	0
  -8.0	0	1
  -7.0	0	0
  -6.0	2	2
  -5.0	3	2
  -4.0	6	6
  -3.0	0	3
  -2.0	4	2
  -1.0	2	2
   0.0	2	0
   1.0	1	0
   2.0	2	1
   3.0	3	4
   4.0	1	2
   5.0	4	3
   6.0	3	4
   7.0	2	2
   8.0	1	2
   9.0	2	3
  10.0	2	2
  11.0	2	2
  12.0	4	1
  13.0	6	0
  14.0	3	3
  15.0	2	4
  16.0	2	3
  17.0	3	0
  18.0	2	0
  19.0	1	3
  20.0	0	2
  21.0	0	1
  22.0	2	4
  23.0	3	5
  24.0	1	3
  25.0	4	5
  26.0	1	1
  27.0	10	1
  28.0	3	2.5
  29.0	4.5	1
  30.0	2	3
  31.0	1	3
  32.0	1	0
  33.0	1	1
  34.0	2	3
  35.0	2	1
  36.0	1	2
  37.0	0	4
  38.0	2	2
  39.0	3	1
  40.0	2	3
  41.0	4	2
  42.0	1	2
  43.0	1	2
  44.0	5	0
  45.0	2	2
  46.0	1	0
  47.0	1	1
  48.0	1	0
  49.0	1	0
  50.0	3	4
  51.0	3	2
  52.0	0	3
  53.0	0	5
  54.0	0	7
  55.0	3	2
  56.0	1	1
  57.0	1	5
  58.0	9	4
  59.0	5	6
  60.0	1	6
  61.0	1	6
  62.0	5	1
  63.0	3	3
  64.0	5	1
  65.0	5	4
  66.0	4	5
  67.0	3	5
  68.0	3	1
  69.0	2	3
  70.0	2	2
  71.0	1	4
  72.0	5	5
  73.0	1	3
  74.0	2	0
  75.0	2	1
  76.0	5	3
  77.0	5	5
  78.0	1	3
  79.0	4	2
  80.0	1	1
  81.0	4	2
  82.0	2	4
  83.0	7	5
  84.0	5	3
  85.0	7	3
  86.0	3	2
  87.0	5	4
  88.0	3	2
  89.0	7	5
  90.0	6	5
  91.0	5	7
  92.0	9	2
  93.0	4	4
  94.0	1	6
  95.0	2	0
DB 0 MOTIF	MA0878.1	CDX1
 -95.5	2	4
 -94.5	1	1
 -93.5	1	1
 -92.5	1	0
 -91.5	1	1
 -90.5	2	4
 -89.5	2	0
 -88.5	2	4
 -87.5	2	3
 -86.5	3	1
 -85.5	3	0
 -84.5	2	2
 -83.5	0	2
 -82.5	3	0
 -81.5	2	1
 -80.5	3	3
 -79.5	2	2
 -78.5	1	2
 -77.5	3	3
 -76.5	1	0
 -75.5	3	2
 -74.5	1	2
 -73.5	1	1
 -72.5	2	2
 -71.5	1	0
 -70.5	0	3
 -69.5	0	1
 -68.5	0	0
 -67.5	0	2
 -66.5	0	0
 -65.5	0	1
 -64.5	1	1
 -63.5	1	0
 -62.5	0	1
 -61.5	0	1
 -60.5	1	0
 -59.5	2	1
 -58.5	1	3
 -57.5	2	5
 -56.5	1	3
 -55.5	3	1
 -54.5	2	4
 -53.5	0	0
 -52.5	3	0
 -51.5	2	4
 -50.5	1	1
 -49.5	0	6
 -48.5	0	1
 -47.5	2	2
 -46.5	2	1
 -45.5	3	2
 -44.5	1	1
 -43.5	2	1
 -42.5	2	0
 -41.5	0	1
 -40.5	1	3
 -39.5	1	1
 -38.5	0	2
 -37.5	0	1
 -36.5	1	3
 -35.5	4	2
 -34.5	0	0
 -33.5	1	1
 -32.5	1	3
 -31.5	1	0
 -30.5	2	1
 -29.5	5	5
 -28.5	5	5
 -27.5	10	13
 -26.5	14	8
 -25.5	15	3
 -24.5	3	3
 -23.5	5	4
 -22.5	1	1
 -21.5	3	1
 -20.5	0	1
 -19.5	0	0
 -18.5	0	1
 -17.5	1	1
 -16.5	0	2
 -15.5	0	0
 -14.5	0	0
 -13.5	2	0
 -12.5	2	1
 -11.5	0	0
 -10.5	1	0
  -9.5	0	3
  -8.5	2	1
  -7.5	0	2
  -6.5	0	1
  -5.5	1	3
  -4.5	0	1
  -3.5	3	0
  -2.5	0	1
  -1.5	3	0
  -0.5	4	1
   0.5	0	1
   1.5	0	1
   2.5	1	3
   3.5	5	2
   4.5	0	0
   5.5	2	4
   6.5	3	3
   7.5	2	0
   8.5	1	1
   9.5	1	1
  10.5	0	1
  11.5	1	1
  12.5	0	4
  13.5	1	0
  14.5	1	3
  15.5	0	2
  16.5	2	1
  17.5	1	0
  18.5	0	1
  19.5	2	3
  20.5	0	0
  21.5	0	1
  22.5	1	1
  23.5	5	1
  24.5	4	2
  25.5	3	1
  26.5	3	1
  27.5	2	1
  28.5	1	1
  29.5	0	0
  30.5	2	0
  31.5	1	1
  32.5	0	0
  33.5	2	1
  34.5	1	0
  35.5	0	1
  36.5	3	3
  37.5	2	0
  38.5	2	1
  39.5	1	2
  40.5	1	0
  41.5	1	0
  42.5	1	0
  43.5	1	1
  44.5	2	1
  45.5	2	1
  46.5	1	2
  47.5	0	3
  48.5	3	0
  49.5	0	0
  50.5	4	1
  51.5	1	3
  52.5	1	1
  53.5	1	0
  54.5	0	2
  55.5	5	1
  56.5	2	2
  57.5	2	3
  58.5	4	4
  59.5	3	1
  60.5	1	3
  61.5	1	1
  62.5	1	2
  63.5	0	4
  64.5	2	7
  65.5	1	1
  66.5	1	0
  67.5	0	0
  68.5	4	1
  69.5	2	3
  70.5	4	3
  71.5	3	2
  72.5	2	2
  73.5	2	2
  74.5	0	3
  75.5	4	4
  76.5	0	1
  77.5	2	1
  78.5	1	4
  79.5	4	3
  80.5	0	3
  81.5	0	0
  82.5	5	2
  83.5	1	1
  84.5	2	0
  85.5	1	1
  86.5	1	4
  87.5	2	1
  88.5	3	3
  89.5	4	1
  90.5	5	0
  91.5	5	2
  92.5	2	4
  93.5	1	5
  94.5	3	2
  95.5	2	2
DB 0 MOTIF	MA0879.1	Dlx1
 -95.0	2	0
 -94.0	5	4
 -93.0	5	4
 -92.0	2	2
 -91.0	3	2
 -90.0	2	3
 -89.0	0	4
 -88.0	1	3
 -87.0	6	3
 -86.0	5	4
 -85.0	3	2
 -84.0	4	3
 -83.0	5	5
 -82.0	1	3
 -81.0	2	0
 -80.0	0	0
 -79.0	5	6
 -78.0	3	5
 -77.0	3	6
 -76.0	3	3
 -75.0	6	1
 -74.0	5	5
 -73.0	2	4
 -72.0	6	2
 -71.0	4	6
 -70.0	4	7
 -69.0	3	7
 -68.0	1	2
 -67.0	5	1
 -66.0	2	0
 -65.0	0	1
 -64.0	4	2
 -63.0	3	3
 -62.0	3	5
 -61.0	4	2
 -60.0	1	1
 -59.0	5	1
 -58.0	3	4
 -57.0	5	2
 -56.0	0	0
 -55.0	7	6
 -54.0	2	3
 -53.0	2	7
 -52.0	1	8
 -51.0	0	2
 -50.0	2	5
 -49.0	1	2
 -48.0	3	3
 -47.0	1	2
 -46.0	1	1
 -45.0	3	3
 -44.0	5	2
 -43.0	1	0
 -42.0	2	5
 -41.0	0	3
 -40.0	3	7
 -39.0	2	3
 -38.0	1	5
 -37.0	5	1
 -36.0	1	2
 -35.0	2	6
 -34.0	3	1
 -33.0	4	4
 -32.0	0	3
 -31.0	2	4
 -30.0	7	1
 -29.0	1	2
 -28.0	8	3
 -27.0	10	6
 -26.0	7	2
 -25.0	10	7
 -24.0	2	8
 -23.0	5	6
 -22.0	5	4
 -21.0	1	3
 -20.0	2	0
 -19.0	0	3
 -18.0	1	2
 -17.0	1	1
 -16.0	0	1
 -15.0	4	1
 -14.0	0	2
 -13.0	4	3
 -12.0	3	2
 -11.0	3	2
 -10.0	0	3
  -9.0	1	0
  -8.0	0	1
  -7.0	2	2
  -6.0	1	5
  -5.0	0	2
  -4.0	3	2
  -3.0	0	2
  -2.0	1	1
  -1.0	9	5
   0.0	1	2
   1.0	0	0
   2.0	10	5
   3.0	0	4
   4.0	0	0
   5.0	6	3
   6.0	3	3
   7.0	0	3
   8.0	2	5
   9.0	1	0
  10.0	4	1
  11.0	1	3
  12.0	4	1
  13.0	4	0
  14.0	3	4
  15.0	1	1
  16.0	4	0
  17.0	2	1
  18.0	4	0
  19.0	4	2
  20.0	1	0
  21.0	2	1
  22.0	1	5
  23.0	1	3
  24.0	1	2
  25.0	0	0
  26.0	2	1
  27.0	1	6
  28.0	2	1
  29.0	2	0
  30.0	4	3
  31.0	1	1
  32.0	2	0
  33.0	0	3
  34.0	0	1
  35.0	1	3
  36.0	1	2
  37.0	1	1
  38.0	3	1
  39.0	2	3
  40.0	1	0
  41.0	4	2
  42.0	1	5
  43.0	0	2
  44.0	3	1
  45.0	1	3
  46.0	6	2
  47.0	1	0
  48.0	0	1
  49.0	1	1
  50.0	3	1
  51.0	1	1
  52.0	0	3
  53.0	0	3
  54.0	0	3
  55.0	3	5
  56.0	6	3
  57.0	1	0
  58.0	9	6
  59.0	0	1
  60.0	3	4
  61.0	1	3
  62.0	5	2
  63.0	3	2
  64.0	2	4
  65.0	3	4
  66.0	1	1
  67.0	4	5
  68.0	5	4
  69.0	3	3
  70.0	2	3
  71.0	6	3
  72.0	4	3
  73.0	0	4
  74.0	1	6
  75.0	6	1
  76.0	2	2
  77.0	5	2
  78.0	1	0
  79.0	5	2
  80.0	1	3
  81.0	1	1
  82.0	5	4
  83.0	2	4
  84.0	0	3
  85.0	2	3
  86.0	4	3
  87.0	1	5
  88.0	6	4
  89.0	11	4
  90.0	3	5
  91.0	7	4.5
  92.0	1	4
  93.0	4	10
  94.0	2	1
  95.0	2	5.5
DB 0 MOTIF	MA0880.1	Dlx3
 -96.0	4	2
 -95.0	1.5	1
 -94.0	6	4
 -93.0	5	1
 -92.0	4	1
 -91.0	2.5	1
 -90.0	2	6
 -89.0	4	7
 -88.0	2	5
 -87.0	2	2
 -86.0	6	3
 -85.0	2	2
 -84.0	1	3
 -83.0	2	5
 -82.0	4	3
 -81.0	3	0
 -80.0	2	2
 -79.0	6	5
 -78.0	2	3
 -77.0	2	4
 -76.0	3	3
 -75.0	4	1
 -74.0	3	3
 -73.0	3	3
 -72.0	3	2
 -71.0	4	5
 -70.0	4	6
 -69.0	3	4
 -68.0	0	1
 -67.0	4	1
 -66.0	1	0
 -65.0	1	0
 -64.0	2	1
 -63.0	2	2
 -62.0	2	4
 -61.0	3	1
 -60.0	4	4
 -59.0	8	4
 -58.0	4	5
 -57.0	4	4
 -56.0	2	1
 -55.0	4	3
 -54.0	2	2
 -53.0	2	7
 -52.0	2	5
 -51.0	0	1
 -50.0	3	7
 -49.0	0	4
 -48.0	6	1
 -47.0	1	2
 -46.0	3	4
 -45.0	1	1
 -44.0	5	2
 -43.0	2	2
 -42.0	2	3
 -41.0	0	3
 -40.0	2	4
 -39.0	2	3
 -38.0	1	6
 -37.0	4	1
 -36.0	2	0
 -35.0	0	5
 -34.0	2	1
 -33.0	1	5
 -32.0	0	1
 -31.0	3	4
 -30.0	8	2
 -29.0	2	4
 -28.0	7	6
 -27.0	8	3
 -26.0	9	2
 -25.0	7	2
 -24.0	0	7
 -23.0	2	4
 -22.0	5	3
 -21.0	2	4
 -20.0	2	0
 -19.0	5	5
 -18.0	1	4
 -17.0	3	0
 -16.0	3	0
 -15.0	4	2
 -14.0	2	3
 -13.0	5	1
 -12.0	2	3
 -11.0	2	3
 -10.0	0	3
  -9.0	3	1
  -8.0	0	2
  -7.0	2	1
  -6.0	2	7
  -5.0	0	1
  -4.0	2	0
  -3.0	3	1
  -2.0	0	2
  -1.0	6	4
   0.0	1	2
   1.0	0	0
   2.0	6	7
   3.0	4	5
   4.0	0	0
   5.0	5	2
   6.0	3.5	5
   7.0	1	4
   8.0	1	4
   9.0	1	6
  10.0	4	2
  11.0	2	0
  12.0	3	3
  13.0	2	1
  14.0	0	4
  15.0	3	1
  16.0	3	2
  17.0	2	1
  18.0	3	1
  19.0	1	2
  20.0	1	1
  21.0	2	2
  22.0	1	4
  23.0	2	2
  24.0	3	3
  25.0	3	0
  26.0	4	1
  27.0	0	4
  28.0	0	0
  29.0	3	0
  30.0	5	2
  31.0	1	0
  32.0	3	1
  33.0	0	3
  34.0	2	1
  35.0	2	2
  36.0	1	4
  37.0	2	1
  38.0	3	1
  39.0	2.5	3
  40.0	1	0
  41.0	4	1
  42.0	2	3
  43.0	0	2
  44.0	3	2
  45.0	1	2
  46.0	2	1
  47.0	0	2
  48.0	1	2
  49.0	0	0
  50.0	1	1
  51.0	0	3
  52.0	1	0
  53.0	0	4
  54.0	0	4
  55.0	3	2
  56.0	4	4
  57.0	0	1
  58.0	8	4
  59.0	1	2
  60.0	2	0
  61.0	2	2
  62.0	7	2
  63.0	2	4
  64.0	2	4
  65.0	3	2
  66.0	0	1
  67.0	2	3
  68.0	0	1
  69.0	0	1
  70.0	0	4
  71.0	6	2.5
  72.0	1	2
  73.0	1	5
  74.0	1	7
  75.0	5	3
  76.0	0	2
  77.0	2	1
  78.0	0	1
  79.0	4	1
  80.0	2	2
  81.0	1	1
  82.0	3	2
  83.0	4	3
  84.0	1	5
  85.0	4	4
  86.0	4	2
  87.0	1	5
  88.0	5	4
  89.0	7	3
  90.0	6	6
  91.0	7	5.5
  92.0	1	5
  93.0	3	5
  94.0	4	4
  95.0	2	2.5
  96.0	4	4.5
DB 0 MOTIF	MA0881.1	Dlx4
 -96.0	1	2
 -95.0	1.5	1
 -94.0	5	4
 -93.0	5	1
 -92.0	4	1
 -91.0	2.5	1
 -90.0	2	5
 -89.0	4	7
 -88.0	2	5
 -87.0	2	2
 -86.0	5	3
 -85.0	2	2
 -84.0	1	3
 -83.0	2	5
 -82.0	4	3
 -81.0	3	0
 -80.0	2	2
 -79.0	6	2
 -78.0	2	3
 -77.0	2	4
 -76.0	3	3
 -75.0	4	2
 -74.0	1	4
 -73.0	3	2
 -72.0	2	2
 -71.0	4	5
 -70.0	4	5
 -69.0	3	3
 -68.0	0	0
 -67.0	4	1
 -66.0	1	0
 -65.0	1	0
 -64.0	2	1
 -63.0	2	2
 -62.0	2	3
 -61.0	3	0
 -60.0	3	4
 -59.0	8	4
 -58.0	4	5
 -57.0	4	5
 -56.0	1	1
 -55.0	4	3
 -54.0	2	2
 -53.0	2	6
 -52.0	2	4
 -51.0	0	1
 -50.0	3	7
 -49.0	0	4
 -48.0	6	1
 -47.0	1	2
 -46.0	3	4
 -45.0	1	2
 -44.0	5	1
 -43.0	2	2
 -42.0	2	1
 -41.0	0	3
 -40.0	2	3
 -39.0	2	3
 -38.0	0	4
 -37.0	4	1
 -36.0	2	0
 -35.0	0	4
 -34.0	2	1
 -33.0	1	5
 -32.0	0	1
 -31.0	3	4
 -30.0	6	1
 -29.0	2	4
 -28.0	7	6
 -27.0	8	3
 -26.0	9	1.5
 -25.0	6	2
 -24.0	0	6
 -23.0	2	3
 -22.0	3.5	3
 -21.0	2	3
 -20.0	2	0
 -19.0	5	5
 -18.0	1	3
 -17.0	3	0
 -16.0	3	0
 -15.0	4	1
 -14.0	2	3
 -13.0	5	1
 -12.0	2	3
 -11.0	2.5	3
 -10.0	0	3
  -9.0	3	1
  -8.0	0	1
  -7.0	2	1
  -6.0	2	7
  -5.0	0	1
  -4.0	2	0
  -3.0	3	1
  -2.0	0	1
  -1.0	7	4
   0.0	1	2
   1.0	0	0
   2.0	6	7
   3.0	4	4
   4.0	0	0
   5.0	4	2
   6.0	3.5	4
   7.0	1	3
   8.0	1	4
   9.0	1	6.5
  10.0	4	2
  11.0	2	0
  12.0	2	3
  13.0	0	2
  14.0	0	6
  15.0	2	1
  16.0	4	2
  17.0	2	1
  18.0	4	1
  19.0	1	2
  20.0	1	1
  21.0	2	2
  22.0	1	4
  23.0	2	2
  24.0	2	3
  25.0	3	0
  26.0	4	1
  27.0	0	4
  28.0	1	0
  29.0	3	0
  30.0	5	0
  31.0	1	1
  32.0	2	1
  33.0	0	1
  34.0	2	0
  35.0	1	2
  36.0	1	4
  37.0	2	1
  38.0	3	1
  39.0	2.5	3
  40.0	1	0
  41.0	4	1
  42.0	2	2
  43.0	0	2
  44.0	3	0
  45.0	1	2
  46.0	1	1
  47.0	0	2
  48.0	1	1
  49.0	0	0
  50.0	1	1
  51.0	0	2.5
  52.0	1	0
  53.0	0	4
  54.0	0	4
  55.0	2	2
  56.0	4	4
  57.0	0	1
  58.0	5.5	4
  59.0	1	2
  60.0	2	1
  61.0	2	2
  62.0	7	2.5
  63.0	2	5
  64.0	2	4
  65.0	2	2
  66.0	0	1
  67.0	2	3
  68.0	0	1
  69.0	0.5	1
  70.0	0	4
  71.0	5	2.5
  72.0	0	2
  73.0	1	4
  74.0	1	7
  75.0	3	3
  76.0	0	2
  77.0	2	0
  78.0	0	1
  79.0	4	1
  80.0	2	2
  81.0	1	1
  82.0	3	2
  83.0	5	4
  84.0	2	5
  85.0	4	4
  86.0	4	2
  87.0	1	2
  88.0	4	1
  89.0	7	3
  90.0	6	7
  91.0	6	5.5
  92.0	1	5
  93.0	3	6
  94.0	4	3
  95.0	2	2.5
  96.0	4	3.5
DB 0 MOTIF	MA0882.1	DLX6
 -96.0	1	2
 -95.0	1.5	1
 -94.0	5	4
 -93.0	5	0
 -92.0	3	2
 -91.0	2.5	1
 -90.0	2	6
 -89.0	4	6
 -88.0	2	2
 -87.0	2	1
 -86.0	5	3
 -85.0	2	2
 -84.0	0	3
 -83.0	2	5
 -82.0	4	3
 -81.0	3	0
 -80.0	1	2
 -79.0	6	3
 -78.0	1	3
 -77.0	2	4
 -76.0	1	1
 -75.0	3	1
 -74.0	1	4
 -73.0	2	2.5
 -72.0	2	3
 -71.0	4	5
 -70.0	4	5
 -69.0	2	3
 -68.0	0	0
 -67.0	4	1
 -66.0	1	0
 -65.0	1	0
 -64.0	2	1
 -63.0	2	2
 -62.0	2	2
 -61.0	3	0
 -60.0	2	3
 -59.0	5	4
 -58.0	4	5
 -57.0	3	4
 -56.0	1	1
 -55.0	4	3
 -54.0	2	2
 -53.0	2	6
 -52.0	2	4
 -51.0	1	1
 -50.0	3	7
 -49.0	0	3
 -48.0	6	1
 -47.0	1	1
 -46.0	2	3
 -45.0	1	1.5
 -44.0	4	1
 -43.0	0	1
 -42.0	3	2
 -41.0	0	1
 -40.0	1	3
 -39.0	2	3
 -38.0	0	2
 -37.0	4	0
 -36.0	2	0
 -35.0	0	3
 -34.0	1	1
 -33.0	1	5
 -32.0	0	0
 -31.0	3	4
 -30.0	6	1
 -29.0	1	2
 -28.0	7	5
 -27.0	8	3
 -26.0	10	1
 -25.0	6	2
 -24.0	0	5
 -23.0	2	3
 -22.0	4	3
 -21.0	2	3
 -20.0	0	0
 -19.0	5	5
 -18.0	1	2
 -17.0	2	0
 -16.0	1	0
